Ano,Centro,Mes,Semana,Data Avaliação,Comentario,classificacao,NPS,tokens_nltk,tokens_limpos,tokens_lematizados,comentario_limpo,comentario_lematizado,categoria_nps
2024,L5082-VILA ANDRADE (1346),dez,51,2024-12-16,"Houve um atraso significativo da minha compra. Se não ligo para entender o que estava acontecendo, não sei se hoje, 4 dias depois da data prevista para entrega, estaria com minha encomenda.",detrator,-1,"['Houve', 'um', 'atraso', 'significativo', 'da', 'minha', 'compra', '.', 'Se', 'não', 'ligo', 'para', 'entender', 'o', 'que', 'estava', 'acontecendo', ',', 'não', 'sei', 'se', 'hoje', ',', '4', 'dias', 'depois', 'da', 'data', 'prevista', 'para', 'entrega', ',', 'estaria', 'com', 'minha', 'encomenda', '.']","['atraso', 'significativo', 'compra', 'não', 'ligo', 'entender', 'acontecendo', 'não', 'sei', 'hoje', 'dias', 'data', 'prevista', 'entrega', 'estaria', 'encomenda']","['atraso', 'significativo', 'compra', 'não', 'ligo', 'entender', 'acontecer', 'não', 'saber', 'hoje', 'dias', 'data', 'prever', 'entrega', 'estar', 'encomendo']",atraso significativo compra não ligo entender acontecendo não sei hoje dias data prevista entrega estaria encomenda,atraso significativo compra não ligo entender acontecer não saber hoje dias data prever entrega estar encomendo,detrator
2024,L5082-VILA ANDRADE (1346),dez,51,2024-12-17,"Acredito ser muito bom ter sempre um gerente e ou supervisor na loja, assim o cliente se sente bem melhor...",promotor,1,"['Acredito', 'ser', 'muito', 'bom', 'ter', 'sempre', 'um', 'gerente', 'e', 'ou', 'supervisor', 'na', 'loja', ',', 'assim', 'o', 'cliente', 'se', 'sente', 'bem', 'melhor', '...']","['acredito', 'bom', 'sempre', 'gerente', 'supervisor', 'loja', 'assim', 'cliente', 'sente', 'bem', 'melhor']","['acreditar', 'bom', 'sempre', 'gerente', 'supervisor', 'loja', 'assim', 'cliente', 'sentir', 'bem', 'bom']",acredito bom sempre gerente supervisor loja assim cliente sente bem melhor,acreditar bom sempre gerente supervisor loja assim cliente sentir bem bom,promotor
2024,L5082-VILA ANDRADE (1346),dez,51,2024-12-18,"Se atentar aos horários estipulados. Se não há contingente para realizar a entrega no horário dado ao cliente, então não colocar um horário e sim dias, pois há a possibilidade do cliente se programar para receber ""até 12h"" e isso não acontecer, ou seja, se tornando uma espera indesejada.",neutro,0,"['Se', 'atentar', 'aos', 'horários', 'estipulados', '.', 'Se', 'não', 'há', 'contingente', 'para', 'realizar', 'a', 'entrega', 'no', 'horário', 'dado', 'ao', 'cliente', ',', 'então', 'não', 'colocar', 'um', 'horário', 'e', 'sim', 'dias', ',', 'pois', 'há', 'a', 'possibilidade', 'do', 'cliente', 'se', 'programar', 'para', 'receber', '``', 'até', '12h', ""''"", 'e', 'isso', 'não', 'acontecer', ',', 'ou', 'seja', ',', 'se', 'tornando', 'uma', 'espera', 'indesejada', '.']","['atentar', 'horários', 'estipulados', 'não', 'contingente', 'realizar', 'entrega', 'horário', 'dado', 'cliente', 'então', 'não', 'colocar', 'horário', 'sim', 'dias', 'pois', 'possibilidade', 'cliente', 'programar', 'receber', 'não', 'acontecer', 'tornando', 'espera', 'indesejada']","['atentar', 'horário', 'estipular', 'não', 'contingente', 'realizar', 'entrega', 'horário', 'dar', 'cliente', 'então', 'não', 'colocar', 'horário', 'sim', 'dia', 'pois', 'possibilidade', 'cliente', 'programar', 'receber', 'não', 'acontecer', 'tornar', 'esperar', 'indesejar']",atentar horários estipulados não contingente realizar entrega horário dado cliente então não colocar horário sim dias pois possibilidade cliente programar receber não acontecer tornando espera indesejada,atentar horário estipular não contingente realizar entrega horário dar cliente então não colocar horário sim dia pois possibilidade cliente programar receber não acontecer tornar esperar indesejar,neutro
2024,L5082-VILA ANDRADE (1346),dez,51,2024-12-19,"Empresa altamente confiável e competente, parabéns!!!",promotor,1,"['Empresa', 'altamente', 'confiável', 'e', 'competente', ',', 'parabéns', '!', '!', '!']","['empresa', 'altamente', 'confiável', 'competente', 'parabéns']","['empresa', 'altamente', 'confiável', 'competente', 'parabéns']",empresa altamente confiável competente parabéns,empresa altamente confiável competente parabéns,promotor
2024,L5082-VILA ANDRADE (1346),dez,51,2024-12-20,Infelizmente não tinha medalhão em bifes.,neutro,0,"['Infelizmente', 'não', 'tinha', 'medalhão', 'em', 'bifes', '.']","['infelizmente', 'não', 'medalhão', 'bifes']","['infelizmente', 'não', 'medalhão', 'bife']",infelizmente não medalhão bifes,infelizmente não medalhão bife,neutro
2024,L5082-VILA ANDRADE (1346),dez,51,2024-12-22,"Muito bom,mas sempre é possível melhorar",promotor,1,"['Muito', 'bom', ',', 'mas', 'sempre', 'é', 'possível', 'melhorar']","['bom', 'sempre', 'possível', 'melhorar']","['bom', 'sempre', 'possível', 'melhorar']",bom sempre possível melhorar,bom sempre possível melhorar,promotor
2024,L5082-VILA ANDRADE (1346),dez,51,2024-12-22,"O que está acontecendo com a carne moída da Swift está intragável ,tive que jogar metade do saco fora porque não conseguimos comer em casa,está com um gosto muito ruim.",neutro,0,"['O', 'que', 'está', 'acontecendo', 'com', 'a', 'carne', 'moída', 'da', 'Swift', 'está', 'intragável', ',', 'tive', 'que', 'jogar', 'metade', 'do', 'saco', 'fora', 'porque', 'não', 'conseguimos', 'comer', 'em', 'casa', ',', 'está', 'com', 'um', 'gosto', 'muito', 'ruim', '.']","['acontecendo', 'carne', 'moída', 'swift', 'intragável', 'jogar', 'metade', 'saco', 'porque', 'não', 'conseguimos', 'comer', 'casa', 'gosto', 'ruim']","['acontecer', 'carne', 'moir', 'swift', 'intragável', 'jogar', 'metade', 'saco', 'porque', 'não', 'conseguir', 'comer', 'casa', 'gosto', 'ruim']",acontecendo carne moída swift intragável jogar metade saco porque não conseguimos comer casa gosto ruim,acontecer carne moir swift intragável jogar metade saco porque não conseguir comer casa gosto ruim,neutro
2024,L5082-VILA ANDRADE (1346),dez,52,2024-12-24,"Segunda vez que vou a loja e não encontro cupim e fralda sem gordura.
Loja do Jd Londrina",neutro,0,"['Segunda', 'vez', 'que', 'vou', 'a', 'loja', 'e', 'não', 'encontro', 'cupim', 'e', 'fralda', 'sem', 'gordura', '.', 'Loja', 'do', 'Jd', 'Londrina']","['segunda', 'vez', 'vou', 'loja', 'não', 'encontro', 'cupim', 'fralda', 'gordura', 'loja', 'jd', 'londrina']","['segundo', 'vez', 'ir', 'loja', 'não', 'encontro', 'cupim', 'fralda', 'gorduro', 'loja', 'jd', 'londrino']",segunda vez vou loja não encontro cupim fralda gordura loja jd londrina,segundo vez ir loja não encontro cupim fralda gorduro loja jd londrino,neutro
2024,L5082-VILA ANDRADE (1346),dez,52,2024-12-25,Promoções com preço bom.,promotor,1,"['Promoções', 'com', 'preço', 'bom', '.']","['promoções', 'preço', 'bom']","['promoção', 'preço', 'bom']",promoções preço bom,promoção preço bom,promotor
2024,L5082-VILA ANDRADE (1346),dez,52,2024-12-26,Espeto de frango intragável! Extremamente salgado,detrator,-1,"['Espeto', 'de', 'frango', 'intragável', '!', 'Extremamente', 'salgado']","['espeto', 'frango', 'intragável', 'extremamente', 'salgado']","['espeto', 'frango', 'intragável', 'extremamente', 'salgar']",espeto frango intragável extremamente salgado,espeto frango intragável extremamente salgar,detrator
2024,L5082-VILA ANDRADE (1346),dez,52,2024-12-27,Cada dia mais tenho observado a falta de produtos em loja.,detrator,-1,"['Cada', 'dia', 'mais', 'tenho', 'observado', 'a', 'falta', 'de', 'produtos', 'em', 'loja', '.']","['cada', 'dia', 'observado', 'falta', 'produtos', 'loja']","['cada', 'dia', 'observar', 'faltar', 'produto', 'lojar']",cada dia observado falta produtos loja,cada dia observar faltar produto lojar,detrator
2024,L5082-VILA ANDRADE (1346),dez,1,2024-12-30,Atendimento ao cliente e falta de reposição/organização no pfv.,detrator,-1,"['Atendimento', 'ao', 'cliente', 'e', 'falta', 'de', 'reposição/organização', 'no', 'pfv', '.']","['atendimento', 'cliente', 'falta', 'reposiçãoorganização', 'pfv']","['atendimento', 'cliente', 'faltar', 'reposiçãoorganização', 'pfv']",atendimento cliente falta reposiçãoorganização pfv,atendimento cliente faltar reposiçãoorganização pfv,detrator
2024,L5082-VILA ANDRADE (1346),dez,1,2024-12-30,Meu pedido foi roubado e estou até agora aguardando o novo prazo,detrator,-1,"['Meu', 'pedido', 'foi', 'roubado', 'e', 'estou', 'até', 'agora', 'aguardando', 'o', 'novo', 'prazo']","['pedido', 'roubado', 'agora', 'aguardando', 'novo', 'prazo']","['pedir', 'roubar', 'agora', 'aguardar', 'novo', 'prazo']",pedido roubado agora aguardando novo prazo,pedir roubar agora aguardar novo prazo,detrator
2024,L5082-VILA ANDRADE (1346),dez,1,2024-12-31,"Acho que deveria ter mais agilidade nas compras on line. Pois se só vamos para retirar, poderia ser mais rápido.",promotor,1,"['Acho', 'que', 'deveria', 'ter', 'mais', 'agilidade', 'nas', 'compras', 'on', 'line', '.', 'Pois', 'se', 'só', 'vamos', 'para', 'retirar', ',', 'poderia', 'ser', 'mais', 'rápido', '.']","['acho', 'deveria', 'agilidade', 'compras', 'on', 'line', 'pois', 'vamos', 'retirar', 'poderia', 'rápido']","['achar', 'dever', 'agilidade', 'compra', 'on', 'line', 'pois', 'ir', 'retirar', 'poder', 'rápido']",acho deveria agilidade compras on line pois vamos retirar poderia rápido,achar dever agilidade compra on line pois ir retirar poder rápido,promotor
2024,L5082-VILA ANDRADE (1346),dez,1,2024-12-31,"A maioria dos cortes de carne estava esgotada, incluindo picanha e espetinhos de coração, entre outros.",detrator,-1,"['A', 'maioria', 'dos', 'cortes', 'de', 'carne', 'estava', 'esgotada', ',', 'incluindo', 'picanha', 'e', 'espetinhos', 'de', 'coração', ',', 'entre', 'outros', '.']","['maioria', 'cortes', 'carne', 'esgotada', 'incluindo', 'picanha', 'espetinhos', 'coração', 'outros']","['maioria', 'cortes', 'carne', 'esgotar', 'incluir', 'picanha', 'espetinho', 'coração', 'outro']",maioria cortes carne esgotada incluindo picanha espetinhos coração outros,maioria cortes carne esgotar incluir picanha espetinho coração outro,detrator
2024,L5235-LOUVEIRA,jan,1,2024-01-02,"Achei ótimo, bom atendimento, muitas variedades e preço ótimo!",promotor,1,"['Achei', 'ótimo', ',', 'bom', 'atendimento', ',', 'muitas', 'variedades', 'e', 'preço', 'ótimo', '!']","['achei', 'ótimo', 'bom', 'atendimento', 'muitas', 'variedades', 'preço', 'ótimo']","['achar', 'ótimo', 'bom', 'atendimento', 'muitas', 'variedade', 'preço', 'ótimo']",achei ótimo bom atendimento muitas variedades preço ótimo,achar ótimo bom atendimento muitas variedade preço ótimo,promotor
2024,L5235-LOUVEIRA,jan,1,2024-01-02,"Conheci a loja de Louveira e achei bastante agradável, loja climatizada, grande variedade de produtos, excelente atendimento mas acho que com relação a preços ainda um elitista, esperava preços mais acessíveis.",promotor,1,"['Conheci', 'a', 'loja', 'de', 'Louveira', 'e', 'achei', 'bastante', 'agradável', ',', 'loja', 'climatizada', ',', 'grande', 'variedade', 'de', 'produtos', ',', 'excelente', 'atendimento', 'mas', 'acho', 'que', 'com', 'relação', 'a', 'preços', 'ainda', 'um', 'elitista', ',', 'esperava', 'preços', 'mais', 'acessíveis', '.']","['conheci', 'loja', 'louveira', 'achei', 'bastante', 'agradável', 'loja', 'climatizada', 'grande', 'variedade', 'produtos', 'excelente', 'atendimento', 'acho', 'relação', 'preços', 'ainda', 'elitista', 'esperava', 'preços', 'acessíveis']","['conheci', 'loja', 'louveira', 'achar', 'bastante', 'agradável', 'loja', 'climatizar', 'grande', 'variedade', 'produto', 'excelente', 'atendimento', 'achar', 'relação', 'preço', 'ainda', 'elitista', 'esperar', 'preço', 'acessível']",conheci loja louveira achei bastante agradável loja climatizada grande variedade produtos excelente atendimento acho relação preços ainda elitista esperava preços acessíveis,conheci loja louveira achar bastante agradável loja climatizar grande variedade produto excelente atendimento achar relação preço ainda elitista esperar preço acessível,promotor
2024,L5235-LOUVEIRA,jan,1,2024-01-02,Promoções  variadas,promotor,1,"['Promoções', 'variadas']","['promoções', 'variadas']","['promoção', 'variar']",promoções variadas,promoção variar,promotor
2024,L5235-LOUVEIRA,jan,1,2024-01-04,Baixar um pouco os preços dos produtos,neutro,0,"['Baixar', 'um', 'pouco', 'os', 'preços', 'dos', 'produtos']","['baixar', 'pouco', 'preços', 'produtos']","['baixar', 'pouco', 'preço', 'produto']",baixar pouco preços produtos,baixar pouco preço produto,neutro
2024,L5235-LOUVEIRA,jan,1,2024-01-05,No dia queria picanha Australiana mas não tinha.,promotor,1,"['No', 'dia', 'queria', 'picanha', 'Australiana', 'mas', 'não', 'tinha', '.']","['dia', 'queria', 'picanha', 'australiana', 'não']","['dia', 'querer', 'picanhar', 'australiano', 'não']",dia queria picanha australiana não,dia querer picanhar australiano não,promotor
2024,L5235-LOUVEIRA,jan,1,2024-01-05,Preço precisa de ótimas promoções.,promotor,1,"['Preço', 'precisa', 'de', 'ótimas', 'promoções', '.']","['preço', 'precisa', 'ótimas', 'promoções']","['preço', 'precisar', 'ótim', 'promoção']",preço precisa ótimas promoções,preço precisar ótim promoção,promotor
2024,L5235-LOUVEIRA,jan,2,2024-01-09,"só vou fazer uma observação.... falta com frequência o espetinho de carne bovina, loja de Vinhedo e Louveira, o estoque precisa ser maior para atender a demanda.",promotor,1,"['só', 'vou', 'fazer', 'uma', 'observação', '....', 'falta', 'com', 'frequência', 'o', 'espetinho', 'de', 'carne', 'bovina', ',', 'loja', 'de', 'Vinhedo', 'e', 'Louveira', ',', 'o', 'estoque', 'precisa', 'ser', 'maior', 'para', 'atender', 'a', 'demanda', '.']","['vou', 'fazer', 'observação', 'falta', 'frequência', 'espetinho', 'carne', 'bovina', 'loja', 'vinhedo', 'louveira', 'estoque', 'precisa', 'maior', 'atender', 'demanda']","['ir', 'fazer', 'observação', 'falta', 'frequência', 'espetinho', 'carne', 'bovino', 'loja', 'vinhedo', 'louveira', 'estoque', 'precisar', 'grande', 'atender', 'demanda']",vou fazer observação falta frequência espetinho carne bovina loja vinhedo louveira estoque precisa maior atender demanda,ir fazer observação falta frequência espetinho carne bovino loja vinhedo louveira estoque precisar grande atender demanda,promotor
2024,L5235-LOUVEIRA,jan,2,2024-01-10,Tá tudo bom!!,promotor,1,"['Tá', 'tudo', 'bom', '!', '!']","['tá', 'tudo', 'bom']","['tá', 'tudo', 'bom']",tá tudo bom,tá tudo bom,promotor
2024,L5235-LOUVEIRA,jan,2,2024-01-12,Melhorar em preço de alguns itens,promotor,1,"['Melhorar', 'em', 'preço', 'de', 'alguns', 'itens']","['melhorar', 'preço', 'alguns', 'itens']","['melhorar', 'preço', 'algum', 'item']",melhorar preço alguns itens,melhorar preço algum item,promotor
2024,L5235-LOUVEIRA,jan,3,2024-01-17,Funcionários atenciosos,promotor,1,"['Funcionários', 'atenciosos']","['funcionários', 'atenciosos']","['funcionário', 'atencioso']",funcionários atenciosos,funcionário atencioso,promotor
2024,L5235-LOUVEIRA,jan,3,2024-01-19,"Loja muito arrumada, atendimento excelente e variedade de produtos.",promotor,1,"['Loja', 'muito', 'arrumada', ',', 'atendimento', 'excelente', 'e', 'variedade', 'de', 'produtos', '.']","['loja', 'arrumada', 'atendimento', 'excelente', 'variedade', 'produtos']","['loja', 'arrumar', 'atendimento', 'excelente', 'variedade', 'produto']",loja arrumada atendimento excelente variedade produtos,loja arrumar atendimento excelente variedade produto,promotor
2024,L5235-LOUVEIRA,jan,3,2024-01-19,Pessoal da av 14 de dezembro jundiai sempre muito atencioso. Poderia ter mais frutas.,promotor,1,"['Pessoal', 'da', 'av', '14', 'de', 'dezembro', 'jundiai', 'sempre', 'muito', 'atencioso', '.', 'Poderia', 'ter', 'mais', 'frutas', '.']","['pessoal', 'av', 'dezembro', 'jundiai', 'sempre', 'atencioso', 'poderia', 'frutas']","['pessoal', 'av', 'dezembro', 'jundiai', 'sempre', 'atencioso', 'poder', 'fruta']",pessoal av dezembro jundiai sempre atencioso poderia frutas,pessoal av dezembro jundiai sempre atencioso poder fruta,promotor
2024,L5235-LOUVEIRA,jan,4,2024-01-22,"O atendimento é maravilhoso, as meninas sempre prontas para ajudar e dão dicas muito boas, a qualidade das carnes é excepcional, vou toda semana na Swift!",promotor,1,"['O', 'atendimento', 'é', 'maravilhoso', ',', 'as', 'meninas', 'sempre', 'prontas', 'para', 'ajudar', 'e', 'dão', 'dicas', 'muito', 'boas', ',', 'a', 'qualidade', 'das', 'carnes', 'é', 'excepcional', ',', 'vou', 'toda', 'semana', 'na', 'Swift', '!']","['atendimento', 'maravilhoso', 'meninas', 'sempre', 'prontas', 'ajudar', 'dão', 'dicas', 'boas', 'qualidade', 'carnes', 'excepcional', 'vou', 'toda', 'semana', 'swift']","['atendimento', 'maravilhoso', 'meninas', 'sempre', 'pronto', 'ajudar', 'dar', 'dica', 'bom', 'qualidade', 'carne', 'excepcional', 'ir', 'todo', 'semana', 'swift']",atendimento maravilhoso meninas sempre prontas ajudar dão dicas boas qualidade carnes excepcional vou toda semana swift,atendimento maravilhoso meninas sempre pronto ajudar dar dica bom qualidade carne excepcional ir todo semana swift,promotor
2024,L5235-LOUVEIRA,jan,4,2024-01-22,"Ótima atenção da Paola, a dany e a nova gerente. Parabéns",promotor,1,"['Ótima', 'atenção', 'da', 'Paola', ',', 'a', 'dany', 'e', 'a', 'nova', 'gerente', '.', 'Parabéns']","['ótima', 'atenção', 'paola', 'dany', 'nova', 'gerente', 'parabéns']","['ótimo', 'atenção', 'paol', 'dany', 'novo', 'gerente', 'parabéns']",ótima atenção paola dany nova gerente parabéns,ótimo atenção paol dany novo gerente parabéns,promotor
2024,L5235-LOUVEIRA,jan,4,2024-01-22,"variedade de produtos, ótimo atendimento, limpeza e organização dos produtos.",promotor,1,"['variedade', 'de', 'produtos', ',', 'ótimo', 'atendimento', ',', 'limpeza', 'e', 'organização', 'dos', 'produtos', '.']","['variedade', 'produtos', 'ótimo', 'atendimento', 'limpeza', 'organização', 'produtos']","['variedade', 'produto', 'ótimo', 'atendimento', 'limpezar', 'organização', 'produto']",variedade produtos ótimo atendimento limpeza organização produtos,variedade produto ótimo atendimento limpezar organização produto,promotor
